No.,Time,Source,Destination,Protocol,Length,Info,TTL,Flags,DSCP,LEN
712,28.0030772,192.168.1.94,142.250.75.110,TLSv1.3,2763,Application Data,64,0x2,0x00,2749
713,28.03581976,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=330901 Ack=125398 Win=208384 Len=0 TSval=2478419800 TSecr=1158808116,121,0x0,0x00,52
714,28.03582012,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=330901 Ack=126695 Win=207360 Len=0 TSval=2478419800 TSecr=1158808116,121,0x0,0x00,52
715,28.09774457,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
716,28.09774493,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
717,28.09861735,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=126695 Ack=331004 Win=431872 Len=0 TSval=1158808211 TSecr=2478419863,64,0x2,0x00,52
718,28.0996083,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
719,28.09969792,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
720,28.13743735,142.250.75.110,192.168.1.94,TLSv1.3,105,"[TCP Spurious Retransmission] , Application Data",121,0x0,0x00,91
721,28.13743771,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331043 Ack=126734 Win=209664 Len=0 TSval=2478419896 TSecr=1158808212,121,0x0,0x00,52
722,28.13746448,192.168.1.94,142.250.75.110,TCP,78,[TCP Dup ACK 719#1] 60366  >  443 [ACK] Seq=126734 Ack=331043 Win=431872 Len=0 TSval=1158808250 TSecr=2478419896 SLE=331004 SRE=331043,64,0x2,0x00,64
723,38.00423423,192.168.1.94,142.250.75.110,TLSv1.3,2866,,64,0x2,0x00,2852
724,38.00439672,192.168.1.94,142.250.75.110,TLSv1.3,178,Continuation Data,64,0x2,0x00,164
725,38.01355166,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 721#1] 443  >  60366 [ACK] Seq=331043 Ack=126734 Win=209664 Len=0 TSval=2478429778 TSecr=1158808250 SLE=128134 SRE=129534,121,0x0,0x00,64
726,38.01355193,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 721#2] 443  >  60366 [ACK] Seq=331043 Ack=126734 Win=209664 Len=0 TSval=2478429778 TSecr=1158808250 SLE=128134 SRE=129646,121,0x0,0x00,64
